Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Seed_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Seed_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2007,Texas A&M,Louisville,72,69,7,Texas A&M,3.0,B12,27,7,26.97,119.3,7,92.3,14,63.7,247,-0.047,281,5.38,78,106.7,87,101.4,67,-5.98,297,19,Louisville,6.0,BE,24,10,20.35,113.5,40,93.1,18,64.2,229,-0.046,277,7.29,53,107.9,61,100.6,48,-3.61,244
2007,Stanford,Louisville,58,78,66,Stanford,11.0,P10,18,13,12.37,109.7,86,97.3,52,65.9,160,0.027999999999999997,112,9.5,23,109.2,29,99.7,15,-0.33,159,19,Louisville,6.0,BE,24,10,20.35,113.5,40,93.1,18,64.2,229,-0.046,277,7.29,53,107.9,61,100.6,48,-3.61,244
2007,Washington State,Oral Roberts,70,54,27,Washington State,3.0,P10,26,8,18.87,111.7,64,92.8,16,60.0,322,0.004,170,6.79,61,107.6,64,100.9,55,-4.96,279,88,Oral Roberts,14.0,MCon,23,11,8.36,107.1,123,98.7,74,66.5,130,-0.006999999999999999,194,-0.93,170,104.9,139,105.8,201,4.23,65
2007,Washington State,Vanderbilt,74,78,27,Washington State,3.0,P10,26,8,18.87,111.7,64,92.8,16,60.0,322,0.004,170,6.79,61,107.6,64,100.9,55,-4.96,279,43,Vanderbilt,6.0,SEC,22,12,16.23,115.7,24,99.4,79,66.6,126,0.008,160,9.34,26,109.5,22,100.2,30,-2.74,220
2007,Wright State,Pitt,58,79,100,Wright State,14.0,Horz,23,10,6.66,104.5,165,97.8,59,63.0,281,0.13699999999999998,2,0.23,148,105.7,118,105.5,187,-2.57,215,11,Pitt,3.0,BE,29,8,22.9,118.1,10,95.2,33,62.2,298,0.033,93,9.54,22,109.6,19,100.1,25,0.72,137
2007,VCU,Pitt,79,84,52,VCU,11.0,CAA,28,7,14.55,116.6,18,102.0,124,65.5,178,0.002,174,0.2,150,104.2,162,104.0,143,0.25,149,11,Pitt,3.0,BE,29,8,22.9,118.1,10,95.2,33,62.2,298,0.033,93,9.54,22,109.6,19,100.1,25,0.72,137
2007,UCLA,Pitt,64,55,6,UCLA,2.0,P10,30,6,27.15,115.4,27,88.3,2,63.7,251,0.019,132,11.08,4,111.0,3,99.9,20,5.93,39,11,Pitt,3.0,BE,29,8,22.9,118.1,10,95.2,33,62.2,298,0.033,93,9.54,22,109.6,19,100.1,25,0.72,137
2007,Maryland,Davidson,82,70,12,Maryland,4.0,ACC,25,9,22.42,112.4,53,90.0,7,71.4,17,-0.027000000000000003,247,8.48,36,108.9,38,100.4,40,-3.07,231,61,Davidson,13.0,SC,29,5,13.32,111.8,61,98.5,66,71.9,14,0.067,33,-1.7,182,103.2,193,104.9,168,4.64,55
2007,Maryland,Butler,59,62,12,Maryland,4.0,ACC,25,9,22.42,112.4,53,90.0,7,71.4,17,-0.027000000000000003,247,8.48,36,108.9,38,100.4,40,-3.07,231,15,Butler,5.0,Horz,29,7,21.45,118.0,11,96.5,47,58.1,331,0.016,145,4.77,85,106.6,94,101.8,79,6.61,35
2007,Old Dominion,Butler,46,57,64,Old Dominion,12.0,CAA,24,9,12.7,108.6,99,95.9,41,65.8,161,0.013000000000000001,153,0.84,141,105.6,119,104.8,165,0.64,140,15,Butler,5.0,Horz,29,7,21.45,118.0,11,96.5,47,58.1,331,0.016,145,4.77,85,106.6,94,101.8,79,6.61,35
2007,Florida,Butler,65,57,2,Florida,1.0,SEC,35,5,30.81,122.8,1,92.0,13,65.8,162,0.027999999999999997,110,8.73,33,109.1,33,100.3,37,-6.87,312,15,Butler,5.0,Horz,29,7,21.45,118.0,11,96.5,47,58.1,331,0.016,145,4.77,85,106.6,94,101.8,79,6.61,35
2007,Vanderbilt,George Washington,77,44,43,Vanderbilt,6.0,SEC,22,12,16.23,115.7,24,99.4,79,66.6,126,0.008,160,9.34,26,109.5,22,100.2,30,-2.74,220,95,George Washington,11.0,A10,23,9,7.28,105.0,153,97.7,58,66.9,117,0.08900000000000001,20,-0.57,163,104.7,146,105.3,180,-5.16,283
2007,VCU,Duke,79,77,52,VCU,11.0,CAA,28,7,14.55,116.6,18,102.0,124,65.5,178,0.002,174,0.2,150,104.2,162,104.0,143,0.25,149,10,Duke,6.0,ACC,22,11,23.3,113.2,44,89.9,6,64.5,218,-0.07400000000000001,314,11.3,3,110.7,4,99.4,6,3.88,68
2007,Indiana,Gonzaga,70,57,14,Indiana,7.0,B10,21,11,21.58,115.4,26,93.8,23,64.9,203,-0.057999999999999996,298,9.96,14,108.5,43,98.5,3,1.51,111,49,Gonzaga,10.0,WCC,23,11,15.31,115.3,30,100.0,87,67.1,113,-0.032,262,4.15,89,106.7,89,102.5,99,9.52,19
2007,Michigan State,Marquette,61,49,17,Michigan State,9.0,B10,23,12,20.97,112.8,49,91.8,12,60.3,319,-0.036000000000000004,265,9.07,28,109.2,27,100.2,28,-1.63,188,38,Marquette,8.0,BE,24,10,17.18,111.8,62,94.6,30,67.6,93,0.009000000000000001,156,7.59,50,108.3,46,100.7,51,-4.27,256
2007,Xavier,BYU,79,77,32,Xavier,9.0,A10,25,9,18.13,117.3,12,99.2,78,66.2,151,-0.047,280,2.83,108,106.5,96,103.6,126,3.4,77,46,BYU,8.0,MWC,25,9,16.11,116.7,17,100.6,97,67.6,95,0.001,176,4.24,88,106.8,86,102.5,100,-0.3,158
2007,Xavier,Ohio State,71,78,32,Xavier,9.0,A10,25,9,18.13,117.3,12,99.2,78,66.2,151,-0.047,280,2.83,108,106.5,96,103.6,126,3.4,77,3,Ohio State,1.0,B10,35,4,29.33,121.0,4,91.7,11,64.9,206,0.057,46,9.82,17,109.0,37,99.2,4,-1.71,191
2007,Tennessee,Ohio State,84,85,31,Tennessee,5.0,SEC,24,11,18.29,115.9,22,97.6,55,71.3,19,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105,3,Ohio State,1.0,B10,35,4,29.33,121.0,4,91.7,11,64.9,206,0.057,46,9.82,17,109.0,37,99.2,4,-1.71,191
2007,Niagara,Kansas,67,107,186,Niagara,16.0,MAAC,23,12,-2.76,107.2,119,110.0,271,68.3,72,0.11800000000000001,3,-6.17,276,101.3,260,107.5,278,-5.19,284,5,Kansas,1.0,B12,33,5,27.81,115.3,29,87.5,1,68.7,63,0.031,102,6.86,59,108.1,58,101.2,64,-0.93,170
2007,Southern Illinois,Kansas,58,61,16,Southern Illinois,4.0,MVC,29,7,21.03,109.8,84,88.8,3,61.0,312,0.017,138,10.19,12,110.2,11,100.0,22,7.3,30,5,Kansas,1.0,B12,33,5,27.81,115.3,29,87.5,1,68.7,63,0.031,102,6.86,59,108.1,58,101.2,64,-0.93,170
2007,UCLA,Kansas,68,55,6,UCLA,2.0,P10,30,6,27.15,115.4,27,88.3,2,63.7,251,0.019,132,11.08,4,111.0,3,99.9,20,5.93,39,5,Kansas,1.0,B12,33,5,27.81,115.3,29,87.5,1,68.7,63,0.031,102,6.86,59,108.1,58,101.2,64,-0.93,170
2007,Kentucky,Kansas,76,88,13,Kentucky,8.0,SEC,22,12,21.73,117.0,15,95.3,34,65.8,165,-0.028999999999999998,254,13.23,1,111.0,2,97.8,1,8.21,25,5,Kansas,1.0,B12,33,5,27.81,115.3,29,87.5,1,68.7,63,0.031,102,6.86,59,108.1,58,101.2,64,-0.93,170
2007,Wisconsin,Texas A&M-Corpus Christi,76,63,8,Wisconsin,2.0,B10,30,6,25.45,115.6,25,90.1,8,63.8,243,0.034,91,7.78,47,108.1,55,100.3,35,-1.57,184,91,Texas A&M-Corpus Christi,15.0,Slnd,26,7,7.76,114.1,34,106.4,200,68.1,78,0.057,45,-5.12,248,100.8,278,105.9,208,2.12,97
2007,Wisconsin,UNLV,68,74,8,Wisconsin,2.0,B10,30,6,25.45,115.6,25,90.1,8,63.8,243,0.034,91,7.78,47,108.1,55,100.3,35,-1.57,184,41,UNLV,7.0,MWC,30,7,16.83,112.6,51,95.8,40,65.2,190,0.098,14,5.61,75,109.1,32,103.5,123,2.29,93
2007,Oregon,UNLV,76,72,18,Oregon,3.0,P10,29,8,20.76,118.3,8,97.6,54,66.0,158,0.031,100,7.19,55,108.0,59,100.8,53,-9.09,322,41,UNLV,7.0,MWC,30,7,16.83,112.6,51,95.8,40,65.2,190,0.098,14,5.61,75,109.1,32,103.5,123,2.29,93
2007,Oregon,Miami (OH),58,56,18,Oregon,3.0,P10,29,8,20.76,118.3,8,97.6,54,66.0,158,0.031,100,7.19,55,108.0,59,100.8,53,-9.09,322,87,Miami (OH),14.0,MAC,18,15,8.38,105.7,141,97.4,53,58.1,330,-0.024,240,4.09,90,106.2,103,102.1,89,6.44,36
2007,Southern Illinois,Holy Cross,61,51,16,Southern Illinois,4.0,MVC,29,7,21.03,109.8,84,88.8,3,61.0,312,0.017,138,10.19,12,110.2,11,100.0,22,7.3,30,93,Holy Cross,13.0,Pat,25,9,7.4,103.0,186,95.6,39,62.5,293,0.025,119,-3.7,213,101.5,254,105.2,175,0.98,130
2007,Texas,New Mexico State,79,67,25,Texas,4.0,B12,25,10,19.24,119.5,6,100.3,92,67.6,90,-0.008,197,7.56,51,108.1,53,100.6,47,-2.0,205,96,New Mexico State,13.0,WAC,25,9,7.27,108.3,101,101.1,105,69.7,39,0.035,87,-0.3,158,104.2,159,104.5,161,-3.75,247
2007,Texas,USC,68,87,25,Texas,4.0,B12,25,10,19.24,119.5,6,100.3,92,67.6,90,-0.008,197,7.56,51,108.1,53,100.6,47,-2.0,205,39,USC,5.0,P10,25,12,16.86,111.0,72,94.2,26,67.1,111,0.016,143,8.26,39,108.3,51,100.0,23,-6.62,307
2007,Virginia,Albany (NY),84,57,48,Virginia,4.0,ACC,21,11,15.43,114.1,35,98.7,71,67.9,83,0.006,164,8.27,38,109.2,28,100.9,58,-4.35,259,138,Albany (NY),13.0,AE,23,10,2.25,107.4,113,105.2,175,63.7,250,0.109,6,-3.47,206,102.4,217,105.9,207,0.94,131
2007,Virginia,Tennessee,74,77,48,Virginia,4.0,ACC,21,11,15.43,114.1,35,98.7,71,67.9,83,0.006,164,8.27,38,109.2,28,100.9,58,-4.35,259,31,Tennessee,5.0,SEC,24,11,18.29,115.9,22,97.6,55,71.3,19,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105
2007,USC,Arkansas,77,60,39,USC,5.0,P10,25,12,16.86,111.0,72,94.2,26,67.1,111,0.016,143,8.26,39,108.3,51,100.0,23,-6.62,307,42,Arkansas,12.0,SEC,21,14,16.62,110.6,77,93.9,25,66.1,156,-0.021,233,10.1,13,110.3,10,100.2,32,1.28,119
2007,USC,UNC,64,74,39,USC,5.0,P10,25,12,16.86,111.0,72,94.2,26,67.1,111,0.016,143,8.26,39,108.3,51,100.0,23,-6.62,307,1,UNC,1.0,ACC,31,7,31.37,121.0,3,89.6,4,72.4,8,-0.046,279,10.95,6,111.0,1,100.1,27,3.1,82
2007,Tennessee,Long Beach State,121,86,31,Tennessee,5.0,SEC,24,11,18.29,115.9,22,97.6,55,71.3,19,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105,113,Long Beach State,12.0,BW,24,8,5.44,112.2,58,106.8,210,71.0,22,0.11,5,-3.34,203,102.0,236,105.4,182,-2.96,228
2007,Virginia Tech,Illinois,54,52,37,Virginia Tech,5.0,ACC,22,12,17.38,112.4,54,95.0,31,63.7,252,-0.004,187,9.85,16,109.9,13,100.1,26,0.79,135,36,Illinois,12.0,B10,23,12,17.5,107.3,116,89.8,5,62.0,300,-0.017,220,8.06,41,108.4,44,100.4,39,-0.2,156
2007,Virginia Tech,Southern Illinois,48,63,37,Virginia Tech,5.0,ACC,22,12,17.38,112.4,54,95.0,31,63.7,252,-0.004,187,9.85,16,109.9,13,100.1,26,0.79,135,16,Southern Illinois,4.0,MVC,29,7,21.03,109.8,84,88.8,3,61.0,312,0.017,138,10.19,12,110.2,11,100.0,22,7.3,30
2007,Winthrop,Notre Dame,74,64,51,Winthrop,11.0,BSth,29,5,14.81,112.9,48,98.0,60,61.9,301,0.055,51,-2.71,191,103.1,197,105.8,199,15.06,3,22,Notre Dame,6.0,BE,24,8,20.02,118.1,9,98.1,62,70.7,28,-0.018000000000000002,223,4.03,92,105.9,107,101.9,85,-13.12,335
2007,Winthrop,Oregon,61,75,51,Winthrop,11.0,BSth,29,5,14.81,112.9,48,98.0,60,61.9,301,0.055,51,-2.71,191,103.1,197,105.8,199,15.06,3,18,Oregon,3.0,P10,29,8,20.76,118.3,8,97.6,54,66.0,158,0.031,100,7.19,55,108.0,59,100.8,53,-9.09,322
2007,Nevada,Creighton,77,71,47,Nevada,7.0,WAC,29,5,16.09,117.2,14,101.2,109,66.3,139,0.03,105,1.98,121,104.2,161,102.2,94,1.53,110,28,Creighton,10.0,MVC,22,11,18.53,113.8,36,95.3,35,62.7,289,-0.023,236,8.84,32,108.3,49,99.4,8,4.1,66
2007,UNLV,Georgia Tech,67,63,41,UNLV,7.0,MWC,30,7,16.83,112.6,51,95.8,40,65.2,190,0.098,14,5.61,75,109.1,32,103.5,123,2.29,93,23,Georgia Tech,10.0,ACC,20,12,19.61,116.9,16,97.3,51,67.2,106,-0.067,309,9.63,21,109.5,21,99.9,19,-3.11,232
2007,Purdue,Arizona,72,63,30,Purdue,9.0,B10,22,12,18.31,110.7,74,92.4,15,66.5,131,0.002,175,9.37,25,109.8,15,100.4,41,1.08,128,24,Arizona,8.0,P10,20,11,19.43,119.5,5,100.1,90,68.3,73,-0.009000000000000001,203,12.2,2,110.4,8,98.2,2,10.23,14
2007,Villanova,Kentucky,58,67,21,Villanova,9.0,BE,22,11,20.11,113.4,42,93.3,19,65.8,168,-0.036000000000000004,266,11.02,5,110.5,7,99.5,9,2.82,86,13,Kentucky,8.0,SEC,22,12,21.73,117.0,15,95.3,34,65.8,165,-0.028999999999999998,254,13.23,1,111.0,2,97.8,1,8.21,25
2007,UCLA,Indiana,54,49,6,UCLA,2.0,P10,30,6,27.15,115.4,27,88.3,2,63.7,251,0.019,132,11.08,4,111.0,3,99.9,20,5.93,39,14,Indiana,7.0,B10,21,11,21.58,115.4,26,93.8,23,64.9,203,-0.057999999999999996,298,9.96,14,108.5,43,98.5,3,1.51,111
2008,Texas-Arlington,Memphis,63,87,180,Texas-Arlington,16.0,Slnd,21,12,-2.31,101.3,202,103.6,170,68.6,57,0.045,64,-4.81,253,99.5,304,104.3,182,-5.9,301,2,Memphis,1.0,CUSA,38,2,31.51,118.0,6,86.5,2,68.1,76,0.012,141,5.83,72,107.0,62,101.1,79,5.45,39
2008,UCLA,Memphis,63,78,4,UCLA,1.0,P10,35,4,29.94,118.0,7,88.1,5,64.1,209,0.047,62,10.03,9,109.3,6,99.3,24,-1.63,196,2,Memphis,1.0,CUSA,38,2,31.51,118.0,6,86.5,2,68.1,76,0.012,141,5.83,72,107.0,62,101.1,79,5.45,39
2008,Texas,Memphis,67,85,9,Texas,2.0,B12,31,7,25.09,120.6,3,95.5,42,63.9,222,0.044000000000000004,67,10.37,6,108.4,29,98.0,3,0.04,146,2,Memphis,1.0,CUSA,38,2,31.51,118.0,6,86.5,2,68.1,76,0.012,141,5.83,72,107.0,62,101.1,79,5.45,39
2008,Michigan State,Memphis,74,92,19,Michigan State,5.0,B10,27,9,21.15,115.8,17,94.7,33,63.3,253,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128,2,Memphis,1.0,CUSA,38,2,31.51,118.0,6,86.5,2,68.1,76,0.012,141,5.83,72,107.0,62,101.1,79,5.45,39
2008,Mississippi State,Memphis,74,77,33,Mississippi State,8.0,SEC,23,11,16.77,108.2,92,91.5,11,66.6,117,-0.043,278,6.22,66,108.1,35,101.8,98,-1.48,187,2,Memphis,1.0,CUSA,38,2,31.51,118.0,6,86.5,2,68.1,76,0.012,141,5.83,72,107.0,62,101.1,79,5.45,39
2008,Xavier,UCLA,57,76,15,Xavier,3.0,A10,30,7,22.05,117.3,8,95.2,39,63.8,225,0.054000000000000006,49,6.94,53,108.1,34,101.2,80,3.5,69,4,UCLA,1.0,P10,35,4,29.94,118.0,7,88.1,5,64.1,209,0.047,62,10.03,9,109.3,6,99.3,24,-1.63,196
2008,Stanford,UCLA,64,67,12,Stanford,3.0,P10,28,8,22.75,113.6,36,90.9,10,63.4,248,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,4,UCLA,1.0,P10,35,4,29.94,118.0,7,88.1,5,64.1,209,0.047,62,10.03,9,109.3,6,99.3,24,-1.63,196
2008,Western Kentucky,UCLA,78,88,43,Western Kentucky,12.0,SB,29,7,14.6,111.9,48,97.3,62,68.2,69,-0.021,219,-0.85,172,103.3,176,104.2,174,1.69,100,4,UCLA,1.0,P10,35,4,29.94,118.0,7,88.1,5,64.1,209,0.047,62,10.03,9,109.3,6,99.3,24,-1.63,196
2008,Michigan State,Ohio State,67,60,19,Michigan State,5.0,B10,27,9,21.15,115.8,17,94.7,33,63.3,253,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128,31,Ohio State,,B10,24,13,17.79,110.2,65,92.4,18,64.0,217,-0.027000000000000003,241,8.35,36,108.6,18,100.3,57,4.38,50
2008,Georgetown,Villanova,82,63,7,Georgetown,2.0,BE,28,6,25.56,115.2,21,89.7,6,60.5,316,0.028999999999999998,99,8.48,35,108.2,31,99.8,39,-2.72,235,46,Villanova,12.0,BE,22,13,14.21,109.2,75,95.0,35,68.1,74,0.037000000000000005,84,9.14,25,108.9,15,99.8,38,-2.4,222
2008,Georgetown,West Virginia,72,55,7,Georgetown,2.0,BE,28,6,25.56,115.2,21,89.7,6,60.5,316,0.028999999999999998,99,8.48,35,108.2,31,99.8,39,-2.72,235,18,West Virginia,7.0,BE,26,11,21.29,114.6,27,93.3,23,63.8,228,-0.019,217,9.0,28,108.5,24,99.5,31,-1.98,210
2008,Xavier,West Virginia,79,75,15,Xavier,3.0,A10,30,7,22.05,117.3,8,95.2,39,63.8,225,0.054000000000000006,49,6.94,53,108.1,34,101.2,80,3.5,69,18,West Virginia,7.0,BE,26,11,21.29,114.6,27,93.3,23,63.8,228,-0.019,217,9.0,28,108.5,24,99.5,31,-1.98,210
2008,Georgetown,Davidson,70,74,7,Georgetown,2.0,BE,28,6,25.56,115.2,21,89.7,6,60.5,316,0.028999999999999998,99,8.48,35,108.2,31,99.8,39,-2.72,235,11,Davidson,10.0,SC,29,7,23.61,117.0,9,93.4,24,66.2,133,-0.036000000000000004,260,3.36,102,105.2,105,101.8,97,14.93,1
2008,Kansas,Davidson,59,57,1,Kansas,1.0,B12,37,3,35.21,120.9,2,85.7,1,66.8,109,0.012,138,9.57,14,109.2,8,99.6,35,-1.41,184,11,Davidson,10.0,SC,29,7,23.61,117.0,9,93.4,24,66.2,133,-0.036000000000000004,260,3.36,102,105.2,105,101.8,97,14.93,1
2008,Wisconsin,Davidson,56,73,5,Wisconsin,3.0,B10,31,5,26.68,113.5,37,86.8,3,61.1,306,0.043,69,7.35,51,107.1,61,99.8,40,-0.19,154,11,Davidson,10.0,SC,29,7,23.61,117.0,9,93.4,24,66.2,133,-0.036000000000000004,260,3.36,102,105.2,105,101.8,97,14.93,1
2008,Gonzaga,Davidson,76,82,25,Gonzaga,7.0,WCC,25,8,19.05,114.5,30,95.5,41,65.9,140,-0.028999999999999998,245,2.57,112,104.0,147,101.5,89,7.71,22,11,Davidson,10.0,SC,29,7,23.61,117.0,9,93.4,24,66.2,133,-0.036000000000000004,260,3.36,102,105.2,105,101.8,97,14.93,1
2008,Xavier,Dayton,74,65,15,Xavier,3.0,A10,30,7,22.05,117.3,8,95.2,39,63.8,225,0.054000000000000006,49,6.94,53,108.1,34,101.2,80,3.5,69,60,Dayton,,A10,23,11,12.08,111.8,51,99.7,91,61.6,296,0.055,48,5.31,81,106.5,76,101.2,83,-0.78,168
2008,Xavier,Georgia,73,61,15,Xavier,3.0,A10,30,7,22.05,117.3,8,95.2,39,63.8,225,0.054000000000000006,49,6.94,53,108.1,34,101.2,80,3.5,69,91,Georgia,14.0,SEC,17,17,8.08,104.3,166,96.2,45,64.7,183,-0.032,253,7.55,47,108.5,22,101.0,75,-4.1,274
2008,Arkansas,Georgia,57,66,40,Arkansas,9.0,SEC,23,12,15.19,111.4,53,96.2,48,66.5,119,0.008,153,7.19,52,108.4,25,101.2,82,-0.61,164,91,Georgia,14.0,SEC,17,17,8.08,104.3,166,96.2,45,64.7,183,-0.032,253,7.55,47,108.5,22,101.0,75,-4.1,274
2008,Kentucky,Georgia,56,60,78,Kentucky,11.0,SEC,18,13,10.01,107.8,104,97.8,67,62.4,282,0.01,147,6.74,57,107.4,50,100.7,67,-3.13,249,91,Georgia,14.0,SEC,17,17,8.08,104.3,166,96.2,45,64.7,183,-0.032,253,7.55,47,108.5,22,101.0,75,-4.1,274
2008,Mississippi State,Georgia,60,64,33,Mississippi State,8.0,SEC,23,11,16.77,108.2,92,91.5,11,66.6,117,-0.043,278,6.22,66,108.1,35,101.8,98,-1.48,187,91,Georgia,14.0,SEC,17,17,8.08,104.3,166,96.2,45,64.7,183,-0.032,253,7.55,47,108.5,22,101.0,75,-4.1,274
2008,Xavier,Purdue,85,78,15,Xavier,3.0,A10,30,7,22.05,117.3,8,95.2,39,63.8,225,0.054000000000000006,49,6.94,53,108.1,34,101.2,80,3.5,69,30,Purdue,6.0,B10,25,9,18.3,110.5,60,92.2,16,66.9,107,-0.025,234,6.41,62,106.2,86,99.7,36,-3.61,265
2008,Stanford,Arizona,75,64,12,Stanford,3.0,P10,28,8,22.75,113.6,36,90.9,10,63.4,248,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,23,Arizona,10.0,P10,19,15,19.14,116.4,12,97.3,63,63.5,239,-0.079,326,12.72,1,110.3,1,97.6,1,8.75,12
2008,West Virginia,Arizona,75,65,18,West Virginia,7.0,BE,26,11,21.29,114.6,27,93.3,23,63.8,228,-0.019,217,9.0,28,108.5,24,99.5,31,-1.98,210,23,Arizona,10.0,P10,19,15,19.14,116.4,12,97.3,63,63.5,239,-0.079,326,12.72,1,110.3,1,97.6,1,8.75,12
2008,Stanford,Washington State,75,68,12,Stanford,3.0,P10,28,8,22.75,113.6,36,90.9,10,63.4,248,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,10,Washington State,4.0,P10,26,9,24.32,115.1,23,90.8,9,58.3,334,-0.004,179,8.99,29,109.0,12,100.0,52,-6.51,309
2008,Winthrop,Washington State,40,71,104,Winthrop,13.0,BSth,22,12,6.38,99.5,232,93.1,20,61.6,298,-0.0,167,-1.01,175,105.1,106,106.1,267,7.81,19,10,Washington State,4.0,P10,26,9,24.32,115.1,23,90.8,9,58.3,334,-0.004,179,8.99,29,109.0,12,100.0,52,-6.51,309
2008,Stanford,Cornell,77,53,12,Stanford,3.0,P10,28,8,22.75,113.6,36,90.9,10,63.4,248,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,123,Cornell,14.0,Ivy,22,6,4.41,110.1,69,105.7,206,67.9,80,0.086,15,-6.93,298,99.1,314,106.0,257,-3.59,264
2008,Stanford,Marquette,82,81,12,Stanford,3.0,P10,28,8,22.75,113.6,36,90.9,10,63.4,248,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,14,Marquette,6.0,BE,25,10,22.16,115.3,20,93.1,21,66.6,118,-0.027000000000000003,240,8.62,32,107.9,41,99.3,26,-6.37,307
2008,Pitt,Marquette,68,61,22,Pitt,4.0,BE,27,10,19.91,116.5,10,96.6,54,63.9,221,0.027000000000000003,104,9.52,16,107.8,44,98.3,5,-1.69,197,14,Marquette,6.0,BE,25,10,22.16,115.3,20,93.1,21,66.6,118,-0.027000000000000003,240,8.62,32,107.9,41,99.3,26,-6.37,307
2008,Pitt,Louisville,76,69,22,Pitt,4.0,BE,27,10,19.91,116.5,10,96.6,54,63.9,221,0.027000000000000003,104,9.52,16,107.8,44,98.3,5,-1.69,197,8,Louisville,3.0,BE,27,9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99.0,17,0.79,126
2008,UNC,Louisville,83,73,3,UNC,1.0,ACC,36,3,30.22,122.1,1,91.9,14,72.5,9,0.05,55,10.18,7,108.0,36,97.8,2,1.5,107,8,Louisville,3.0,BE,27,9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99.0,17,0.79,126
2008,Tennessee,Louisville,60,79,13,Tennessee,2.0,SEC,31,5,22.17,116.2,15,94.0,28,70.7,20,0.11,4,9.58,13,109.4,4,99.8,41,7.64,24,8,Louisville,3.0,BE,27,9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99.0,17,0.79,126
2008,Oklahoma,Louisville,48,78,44,Oklahoma,6.0,B12,23,12,14.47,109.5,74,95.1,37,63.1,256,0.077,23,9.45,18,108.3,30,98.9,15,-0.55,161,8,Louisville,3.0,BE,27,9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99.0,17,0.79,126
2008,Pitt,Georgetown,74,65,22,Pitt,4.0,BE,27,10,19.91,116.5,10,96.6,54,63.9,221,0.027000000000000003,104,9.52,16,107.8,44,98.3,5,-1.69,197,7,Georgetown,2.0,BE,28,6,25.56,115.2,21,89.7,6,60.5,316,0.028999999999999998,99,8.48,35,108.2,31,99.8,39,-2.72,235
2008,UMBC,Georgetown,47,66,127,UMBC,15.0,AE,24,9,3.86,113.2,39,109.3,282,63.7,230,0.057,46,-4.31,241,100.7,274,105.0,207,2.68,79,7,Georgetown,2.0,BE,28,6,25.56,115.2,21,89.7,6,60.5,316,0.028999999999999998,99,8.48,35,108.2,31,99.8,39,-2.72,235
2008,Pitt,Oral Roberts,82,63,22,Pitt,4.0,BE,27,10,19.91,116.5,10,96.6,54,63.9,221,0.027000000000000003,104,9.52,16,107.8,44,98.3,5,-1.69,197,77,Oral Roberts,13.0,Sum,24,9,10.27,104.7,153,94.5,31,63.6,236,0.032,95,-0.01,156,105.4,103,105.4,228,8.75,11
2008,Pitt,Michigan State,54,65,22,Pitt,4.0,BE,27,10,19.91,116.5,10,96.6,54,63.9,221,0.027000000000000003,104,9.52,16,107.8,44,98.3,5,-1.69,197,19,Michigan State,5.0,B10,27,9,21.15,115.8,17,94.7,33,63.3,253,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128
2008,Temple,Michigan State,61,72,57,Temple,12.0,A10,21,13,12.37,112.8,41,100.4,102,63.6,233,-0.018000000000000002,213,6.08,70,107.4,53,101.3,85,3.73,64,19,Michigan State,5.0,B10,27,9,21.15,115.8,17,94.7,33,63.3,253,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128
2008,Wisconsin,Michigan State,65,63,5,Wisconsin,3.0,B10,31,5,26.68,113.5,37,86.8,3,61.1,306,0.043,69,7.35,51,107.1,61,99.8,40,-0.19,154,19,Michigan State,5.0,B10,27,9,21.15,115.8,17,94.7,33,63.3,253,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128
