Home,Away,Home_Score,Away_Score
Saint Francis (PA),St. Bonaventure,66,73
Saint Mary's,Oregon,78,73
Santa Clara,UNLV,66,78
South Carolina State,Idaho,68,81
USC Upstate,Saint Louis,38,55
Southern,Chicago State,68,76
Southern Illinois,Northern Illinois,73,58
SMU,Texas A&M,56,66
Tennessee State,Alabama,66,75
Texas Tech,UTEP,78,96
Tuskegee,Auburn,32,75
Union College,Wofford,41,82
Utah State,Southern Utah,72,65
Webber,Stetson,35,80
Evansville,UNC,73,91
Texas Southern,Gonzaga,42,84
Ole Miss,Louisville,68,77
Brescia,UT-Martin,44,97
Charleston Southern,Florida State,48,71
Florida Atlantic,Troy,87,94
Florida International,Arkansas State,41,61
Iona,Western Michigan,55,68
James Madison,Morehead State,74,62
Louisiana Tech,Samford,58,71
McNeese State,Southern Miss,50,69
Mississippi State,Cincinnati,63,75
UMKC,Eastern Washington,68,61
Montana,UC-Riverside,53,58
Niagara,Drexel,67,62
North Carolina A&T,Tulane,55,81
UNC Greensboro,Kent State,62,73
North Florida,Furman,77,66
North Texas,Louisiana,78,64
Northern Colorado,Fresno State,65,70
Oakland,Green Bay,79,76
Pepperdine,Cal State Northridge,64,99
Texas A&M-Corpus Christi,Savannah State,42,47
UTSA,Texas-Rio Grande Valley,72,74
Valley City State,North Dakota State,61,83
Western Kentucky,South Alabama,69,66
Winston-Salem,North Carolina Central,66,51
Wake Forest,Richmond,86,79
Western Carolina,Marquette,77,94
Academy of Art,San Diego,49,79
Auburn Montgomery,Alabama State,64,73
Lees-McRae,Elon,52,81
Liberty,Saint Louis,70,73
New Orleans,Louisiana-Monroe,66,72
UNC Wilmington,College of Charleston,80,100
Prairie View,Colorado,47,72
Radford,George Mason,55,67
St. Peter's,Monmouth,47,65
Southern,DePaul,46,83
Stephen F. Austin,Austin Peay,93,54
Youngstown State,High Point,64,61
UNC,Valparaiso,85,63
UConn,Gonzaga,88,83
VCU,Oklahoma,70,81
Michigan State,Texas,67,63
Duke,Xavier,82,64
Minnesota,Louisville,70,64
Syracuse,Memphis,72,65
Delaware State,Notre Dame,50,88
Davidson,Purdue,58,76
Mercer,UCLA,59,76
Mount St. Mary's,Georgetown,58,69
Belmont,Tennessee,77,79
Iona,Ohio State,53,71
BYU,Arizona State,75,76
Texas-Arlington,Baylor,76,79
Albany (NY),Sacred Heart,60,59
American,UMBC,74,61
Appalachian State,Kentucky,69,93
Arizona,UNLV,64,79
Arkansas State,Little Rock,59,65
Auburn,Virginia,58,56
Averett,Winston-Salem,53,68
Boise State,Cal State Bakersfield,66,62
Bowling Green State,Central Arkansas,65,67
Bradley,Milwaukee,74,86
Bryant,Rutgers,37,67
UCSB,San Diego State,51,68
Centenary (LA),Kansas State,51,73
Chattanooga,Mississippi Valley State,65,61
Citadel,South Carolina,66,80
Coastal Carolina,Georgia State,69,52
Colorado State,Denver,55,66
Coppin State,Wisconsin,46,57
DePauw,Indiana State,60,66
Detroit,Illinois,51,82
Drexel,Bucknell,75,81
Eastern Kentucky,Cincinnati,77,85
Eastern Washington,Washington,50,83
Ferrum,Gardner-Webb,51,85
Florida,UCF,89,61
Florida Gulf Coast,Butler,53,73
Georgia Tech,Pepperdine,86,58
Haverford,William & Mary,50,83
Hofstra,UMass,81,97
Houston,Toledo,71,63
Howard,Oregon State,54,90
Huston-Tillotson,Lamar,65,106
UIC,Illinois State,60,67
Iowa,Drake,43,60
Purdue-Fort Wayne,Nebraska,48,75
IUPUI,Seton Hall,67,65
Jackson State,Southeastern Louisiana,51,70
Jacksonville State,Iowa State,60,66
La Salle,Cornell,70,79
Laroche,Cleveland State,46,72
Lipscomb,NC State,58,78
Loyola (IL),Northern Illinois,72,62
Manhattan,Binghamton,86,80
Marist,St. John's (NY),44,65
Miami (OH),West Virginia,46,82
Michigan,Oakland,89,76
Middle Tennessee,UC-Irvine,65,52
Montana,Portland State,45,72
Montana State,Long Beach State,75,61
Navy,Canisius,63,68
Nevada,California,66,75
New Mexico,Texas Tech,78,86
New Mexico State,UTEP,69,84
NJIT,Rider,49,70
Norfolk State,Missouri State,66,75
UNC Asheville,Buffalo,52,71
North Carolina A&T,Evansville,66,73
UNC Greensboro,Dayton,44,75
North Carolina-Pembroke,Campbell,67,91
North Dakota,Green Bay,58,96
North Dakota State,USC,57,61
Northern Arizona,Wichita State,53,58
Northern Colorado,San Jose State,78,89
Northwestern,Stanford,59,65
Northwestern State,Houston Baptist,84,76
Palm Beach Atlantic,North Florida,62,70
Portland,Oregon,76,79
Princeton,Central Connecticut,56,67
Providence,Boston College,76,81
Rhode Island,Oklahoma State,82,86
Rice,Duquesne,64,80
Robert Morris,Central Michigan,73,60
Sacramento State,Wyoming,70,93
Saint Mary's,Southern Illinois,65,52
Samford,Chicago State,49,66
Santa Clara,Pacific,57,63
South Alabama,Florida International,62,57
USC Upstate,Fresno State,47,72
South Florida,Murray State,73,64
Southern Utah,Utah Valley,72,78
St. Bonaventure,Eastern Michigan,86,78
Stephen F. Austin,Arkansas,51,67
Stetson,Missouri,44,78
Temple,Kansas,59,71
Tennessee Tech,Vanderbilt,63,83
Texas A&M,LSU,72,61
Texas Southern,Idaho,46,67
Troy,Alabama-Birmingham,68,73
Tulsa,Loyola Marymount,79,45
University of the Cumberlands (KY),Marshall,70,80
Utah State,Idaho State,67,57
Virginia Intermont,Longwood,60,113
Virginia Tech,Columbia,64,52
Weber State,Utah,64,74
Winthrop,Old Dominion,54,66
Wofford,Georgia,73,74
Wright State,Oral Roberts,59,46
Xavier (LA),Alcorn State,68,49
Pitt,Florida State,56,48
Clemson,Miami (FL),91,72
Alabama A&M,Western Kentucky,60,83
Brown,Wagner,66,78
UC-Irvine,Missouri State,48,57
Delaware,Boston University,70,68
Harvard,Maine,76,63
Lafayette,Penn State,55,83
Lehigh,Monmouth,80,71
Loyola (MD),UC-Davis,95,89
Marist,Columbia,58,63
Middle Tennessee,Norfolk State,77,56
Murray State,Oral Roberts,78,76
Prairie View,Texas State,68,82
Presbyterian,Ball State,57,60
Sam Houston State,Louisiana,56,54
South Dakota State,Northern Iowa,55,72
Vermont,Quinnipiac,84,79
VMI,Army,62,55
Virginia Tech,St. John's (NY),81,67
Washington State,Idaho,55,41
Western Illinois,Southeast Missouri State,63,64
Wright State,South Florida,60,43
Youngstown State,Charlotte,80,100
Oklahoma,Rice,70,58
Wake Forest,East Carolina,95,54
Savannah State,Notre Dame,49,81
Purdue-Fort Wayne,Purdue,55,70
UNC Asheville,Ohio State,59,83
Coppin State,Syracuse,71,82
Navy,Villanova,68,78
Hartford,Baylor,59,74
Florida Gulf Coast,Michigan,59,76
Alabama State,Auburn,72,77
Albany (NY),St. Francis (NY),68,56
American,Maryland,51,67
Arkansas-Pine Bluff,Cincinnati,49,79
Belmont,Austin Peay,72,62
Bethune-Cookman,Jacksonville,66,64
Boise State,San Diego,75,72
Bryant,Providence,64,91
Bucknell,Richmond,57,79
Cal State Northridge,San Diego State,56,72
UC-Irvine,Norfolk State,64,51
Chattanooga,Alabama,63,82
Chicago State,Eastern Illinois,77,64
Colgate,California,48,83
College of Charleston,Winthrop,77,76
Cornell,St. Joseph's,67,71
Creighton,Fresno State,84,65
DePaul,Saint Louis,65,61
Drexel,Memphis,49,87
Evergreen State,Eastern Washington,87,90
Florida A&M,Ole Miss,63,86
Florida Atlantic,Alabama-Birmingham,43,76
Furman,Vanderbilt,49,68
Georgia Southern,Florida,81,88
Georgia Tech,USC,57,76
Grambling,Denver,42,66
Green Bay,Houston Baptist,80,78
Holy Cross,Ohio,53,58
Howard,Portland,73,98
Indiana-Northwest,Eastern Kentucky,74,73
Kentucky Christian,Morehead State,39,99
Liberty,Northern Colorado,75,70
Lipscomb,Elon,76,79
LIU-Brooklyn,Manhattan,61,65
Marquette,NC State,68,65
Maryland-Eastern Shore,Old Dominion,56,66
McNeese State,LSU,59,62
Mercer,Loyola Marymount,75,52
Middle Tennessee,Missouri State,63,51
Mississippi State,Nicholls State,74,68
Montana State,Cal State Fullerton,80,88
North Carolina Central,Duquesne,79,97
UNC Wilmington,Troy,92,101
North Dakota,Wichita State,51,66
North Texas,New Orleans,65,71
Northeastern,Indiana,55,42
Northern Arizona,North Dakota State,68,90
Oakland,Eastern Michigan,66,53
Oral Roberts,South Florida,86,63
San Francisco,San Jose State,76,82
Seton Hall,James Madison,64,70
USC Upstate,Southern,71,43
SIU-Edwardsville,Loyola (IL),65,89
Southern-New Orleans,Northwestern State,64,92
Spring Hill,Southern Miss,49,69
Temple,Long Beach State,71,76
Tennessee State,Kentucky,58,102
Texas A&M-Corpus Christi,Georgia,80,79
TCU,Louisiana Tech,67,72
UTSA,UMKC,76,72
Texas Southern,Air Force,41,65
Towson,Bowling Green State,58,77
Tulane,George Mason,52,60
Utah,Utah State,64,66
Valparaiso,UCF,60,85
Weber State,Texas-Rio Grande Valley,61,54
Western Michigan,Southern Illinois,46,64
Wright State,Murray State,57,41
Portland State,Gonzaga,77,70
Texas,Wisconsin,74,69
Florida International,Georgetown,38,76
Wyoming,UCLA,62,113
Butler,Xavier,74,65
Idaho State,Arizona State,55,90
Southeastern Louisiana,Minnesota,71,80
Illinois,Missouri,75,59
Buffalo,Siena,60,71
Cal Poly,Cal State Bakersfield,64,66
UC-Riverside,Hawaii,46,56
Centenary (LA),Texas Tech,53,67
Creighton,DePaul,83,75
Detroit,Central Michigan,67,55
ETSU,Kennesaw State,76,62
Fairleigh Dickinson,St. Peter's,61,69
George Washington,Sacramento State,59,47
Hampton,Virginia,48,74
UIC,Toledo,65,55
Indiana State,IUPUI,41,62
Iona,Hofstra,67,64
Kansas,Arizona,67,84
Kent State,Cleveland State,41,67
Liberty,USC Upstate,77,64
Louisiana-Monroe,Colorado,62,65
Maine,Boston College,61,99
Marist,Delaware,74,69
Marshall,Dayton,50,62
UMBC,Nebraska,66,64
Mount St. Mary's,La Salle,59,65
New Hampshire,Fordham,56,60
New Mexico State,New Mexico,62,76
Niagara,St. Bonaventure,83,65
NJIT,Rutgers,52,78
Northern Colorado,Southern,76,68
Presbyterian,South Carolina,56,75
Radford,West Virginia,54,89
Rider,Binghamton,58,69
Sacred Heart,Penn State,65,73
Saint Louis,Fresno State,56,52
Saint Mary's,Pacific,74,65
South Dakota State,Iowa State,65,58
Southeast Missouri State,Arkansas State,67,86
SIU-Edwardsville,Bradley,61,67
SMU,Northwestern,55,66
Southern Utah,UNLV,60,73
Stanford,Santa Clara,77,69
Texas-Arlington,Tulsa,79,88
Weber State,Southern Miss,49,68
Fairfield,UConn,55,75
Michigan State,Oakland,82,66
West Virginia,Ohio State,76,48
Alabama-Birmingham,Louisville,62,82
SIU-Edwardsville,Missouri,57,107
Binghamton,Tulane,74,73
Bryant,Maryland,51,72
Colorado State,Hawaii,74,58
Dartmouth,California,62,98
Drexel,Rider,76,70
Fairleigh Dickinson,Seton Hall,70,101
Florida Atlantic,Kentucky,69,76
Georgia State,UTSA,48,60
Hampton,VCU,54,59
Hofstra,New Hampshire,62,57
Idaho State,Nevada,63,68
Iona,South Florida,55,68
IUPUI,UMass,57,64
Miami (FL),St. John's (NY),70,56
Morgan State,William Jessup,70,68
Northwestern State,Arkansas,56,95
Notre Dame (OH),Cleveland State,40,91
Portland,Air Force,43,42
Portland State,Texas Southern,63,55
Sacramento State,Southern Utah,51,76
San Francisco,Holy Cross,88,97
San Jose State,Saint Mary's,78,87
Shenandoah,Radford,66,104
UT-Martin,Florida International,77,76
Utah,UC-Irvine,60,52
Vermont,George Washington,83,72
Washington State,LSU,52,64
Western Illinois,Iowa,43,58
Rutgers,UNC,75,97
Valparaiso,Purdue,45,59
Louisiana Tech,UCLA,55,78
High Point,Minnesota,56,82
Air Force,Dartmouth,63,41
Alcorn State,DePaul,67,90
Bucknell,Marist,63,89
Buffalo,Pepperdine,72,71
UC-Riverside,Denver,46,52
Cincinnati Christian,Liberty,55,86
Colorado,Coppin State,80,63
Daniel Webster,Harvard,51,94
Drake,Evansville,65,76
Duquesne,Robert Morris,88,62
East Carolina,Coastal Carolina,55,63
Eastern Illinois,Bowling Green State,60,78
Eastern Michigan,Illinois,53,62
Florida State,Western Kentucky,82,69
Illinois State,Missouri State,72,69
Indiana State,Northern Iowa,85,84
Iowa State,Houston,71,67
Purdue-Fort Wayne,North Florida,67,61
Lipscomb,Indiana,74,69
Longwood,Lehigh,57,72
Loyola Marymount,New Mexico State,62,104
Montana,Washington,53,75
Morgan State,Saint Mary's,60,76
North Carolina A&T,Georgia,68,98
Oral Roberts,USC,56,66
Portland,California,61,81
Presbyterian,Marquette,45,84
Rice,Little Rock,79,72
Richmond,UNC Wilmington,76,69
Sam Houston State,Texas A&M,50,60
San Jose State,William Jessup,82,61
Siena,St. Joseph's,75,74
South Dakota,New Orleans,74,66
Southern Illinois,Bradley,63,79
SIU-Edwardsville,UMKC,77,71
Spring Hill,South Alabama,56,88
St. Francis (NY),Akron,70,77
Stony Brook,St. Peter's,68,52
UT-Martin,Fordham,82,70
Tennessee State,Marshall,60,74
Texas Tech,Stanford,66,111
Towson,Lafayette,63,70
Utah Valley,Norfolk State,75,68
Virginia,Georgia Tech,88,84
Wagner,NJIT,68,58
Wichita State,Creighton,56,68
Winthrop,Florida,45,74
Yale,Alabama,63,66
Georgetown,UConn,74,63
Louisiana,Tennessee,62,89
Temple,Villanova,45,62
Central Connecticut,Arizona State,47,84
Portland State,Baylor,66,79
North Carolina Central,Michigan,57,77
Alabama A&M,Auburn,40,82
American,Manhattan,60,48
Arkansas-Pine Bluff,San Diego State,61,93
Arkansas State,Oklahoma State,53,76
Ball State,UCSB,51,71
Belmont,Santa Clara,80,83
Berry,Furman,64,68
Boston University,Cornell,59,89
Bryant,Mount St. Mary's,44,68
Buffalo,Colorado,62,60
Cal State Northridge,Cal State Fullerton,90,64
Central Michigan,Kentucky,52,84
Chicago State,Campbell,98,89
Cincinnati,Memphis,45,60
Colorado State,Vermont,82,76
Davidson,College of Charleston,79,75
Eastern Washington,Boise State,48,57
Fordham,Florida International,55,63
Fresno State,Cal Poly,90,87
George Washington,Hawaii,47,73
Grambling,Tulane,37,72
Howard,Utah State,45,85
Idaho,Idaho State,59,61
Lock Haven,Youngstown State,60,81
Long Beach State,Oregon,74,86
Loyola (MD),NC State,60,62
Niagara,Murray State,80,71
Northern Arizona,Northern Colorado,79,81
Oakland City,Austin Peay,61,97
Penn,UCF,64,81
Pepperdine,Coppin State,58,56
Quinnipiac,Brown,73,89
Sacred Heart,Columbia,84,79
San Francisco,Boston College,62,84
Seattle,Oregon State,50,59
St. Gregory's,Lamar,67,101
Tennessee Tech,Louisiana-Monroe,78,85
Tennessee Wesleyan,Chattanooga,70,102
Texas-Arlington,North Texas,80,75
UTEP,James Madison,79,66
UTSA,SMU,80,75
Troy,Jacksonville,73,86
Utah Valley,Montana State,67,70
Virginia Tech,Charleston Southern,75,66
Weber State,Arizona,65,71
West Alabama,Alabama State,59,71
Wyoming,Houston Baptist,84,74
Oklahoma,Arkansas,88,96
Radford,Wake Forest,61,83
Illinois,Purdue,71,67
Seton Hall,Syracuse,76,100
Clemson,South Carolina,98,87
Alabama-Birmingham,Butler,68,72
Albany (NY),Kansas,43,79
Alcorn State,Loyola (IL),53,88
Army,Florida Gulf Coast,61,70
Berry,Jacksonville State,49,98
Bethune-Cookman,Savannah State,55,29
BYU,Tulsa,74,68
Buffalo,Colorado State,67,53
Canisius,Maine,56,43
Centenary (LA),Missouri,52,80
Chicago State,UCF,75,89
Cleveland State,Wright State,62,71
Colgate,TCU,37,62
Coppin State,George Washington,59,53
Dartmouth,UC-Davis,41,72
Elon,Maryland,50,76
Emmanuel (GA),Coastal Carolina,55,87
George Mason,Dayton,62,66
Green Bay,Western Michigan,61,51
Hartford,Stanford,55,69
Houston Baptist,Utah State,77,94
James Madison,Belmont,81,64
LIU-Brooklyn,Charlotte,68,79
Longwood,Navy,80,81
Marist,Binghamton,71,73
UMBC,Saint Louis,60,81
UMass,Houston,54,80
McMurry,Texas State,70,112
Miami (OH),Northwestern State,69,68
Milligan,Appalachian State,47,112
Milwaukee,UIC,71,66
Ole Miss,Southern Miss,59,78
Morehead State,ETSU,71,61
Morgan State,Washington,67,81
New Mexico,New Mexico State,68,66
Niagara,Chattanooga,84,99
North Park,Valparaiso,47,78
Northwest Oklahoma State,Sam Houston State,52,73
Pacific,Sacramento State,70,51
Penn,Campbell,78,67
Pepperdine,Hawaii,70,78
Portland,Cal State Bakersfield,79,76
Princeton,Lafayette,53,54
Quincy,Alabama,58,86
Rhode Island,Fairleigh Dickinson,95,80
Samford,McNeese State,57,52
San Diego,Mississippi State,64,61
Schreiner,Prairie View,42,60
Shawnee State,Kent State,42,93
Siena,Holy Cross,83,71
South Carolina State,Nebraska,63,77
St. Bonaventure,Bucknell,90,82
St. Francis (NY),Ohio,53,70
Stetson,Florida,57,78
Tennessee State,Georgia Tech,58,63
UTEP,Santa Clara,88,89
Toledo,Delaware,63,74
Vermont,Colorado,84,59
Wagner,Kansas State,53,82
Winston-Salem,Old Dominion,50,80
Wyoming,Howard,84,75
Yale,Hampton,56,58
UNC,Nevada,84,61
Pitt,Rutgers,78,72
Loyola (MD),Duke,51,92
Notre Dame,DePaul,92,82
Michigan State,Minnesota,70,58
Gonzaga,Utah,65,66
UNLV,Louisville,56,55
Jackson State,Baylor,78,113
Robert Morris,Xavier,57,78
Wisconsin,Michigan,73,61
Iowa,Ohio State,65,68
Akron,UNC Greensboro,75,53
Anderson (SC),Gardner-Webb,83,86
Bowling Green State,Duquesne,65,76
Bradley,Wichita State,60,58
Creighton,Indiana State,79,61
Drexel,St. Joseph's,64,52
Evansville,Illinois State,50,80
Harvard,William & Mary,54,67
Houston Baptist,Howard,69,59
Kennesaw State,Georgia,52,72
Lehigh,NJIT,66,38
Louisiana,LSU,79,81
Louisiana-Monroe,Little Rock,87,95
Manhattan,La Salle,64,89
Mercer,Iowa State,49,67
Middle Tennessee,North Texas,89,80
UMKC,IUPUI,69,72
Missouri State,Drake,49,67
Missouri Valley,Eastern Illinois,51,80
North Dakota State,Purdue-Fort Wayne,67,60
North Florida,Miami (FL),41,94
Northeastern,Memphis,48,80
Northern Iowa,Southern Illinois,59,51
Northwestern,Penn State,57,61
Quinnipiac,Cornell,70,73
Richmond,VMI,70,73
Sacred Heart,Boston College,76,89
Saint Francis (PA),Vanderbilt,55,84
South Dakota State,Oakland,81,86
Southeastern Louisiana,Auburn,65,77
SIU-Edwardsville,Southeast Missouri State,70,69
Southern Utah,Western Illinois,53,61
St. John's (NY),Providence,54,75
Stony Brook,Air Force,67,64
UT-Martin,Central Arkansas,84,65
Texas A&M,Rice,72,60
Texas A&M-Corpus Christi,SMU,62,92
Towson,NC State,68,88
Western Carolina,UNC Asheville,78,81
Wyoming,Utah State,85,90
Villanova,Marquette,72,79
Denver,New Orleans,52,54
Fairfield,Siena,81,87
Loyola Marymount,Seattle,39,49
Northern Colorado,Idaho State,61,62
Rider,Iona,68,54
South Alabama,Florida Atlantic,74,69
Stephen F. Austin,Texas Tech,55,69
Troy,Western Kentucky,76,99
Youngstown State,Detroit,80,78
Appalachian State,Texas,43,78
UCLA,Oregon State,69,46
Syracuse,South Florida,59,54
Arizona State,Stanford,90,60
South Carolina,Baylor,85,84
Arizona,California,55,69
Brown,American,53,68
Cal Poly,UC-Riverside,57,91
UCSB,Long Beach State,64,76
Centenary (LA),Oral Roberts,59,82
Colgate,UTSA,66,76
Columbia,Lehigh,59,73
Dayton,Toledo,77,63
Eastern Washington,Northern Arizona,49,72
Holy Cross,Boston University,68,49
Marshall,San Diego,70,80
UMKC,Western Illinois,68,71
Mount St. Mary's,Lafayette,67,62
North Carolina A&T,Saint Louis,52,60
North Dakota State,Oakland,76,77
Pacific,Cal State Northridge,84,78
Portland State,Sacramento State,79,67
Saint Mary's,Cal State Bakersfield,80,74
St. Peter's,Marist,54,60
Santa Clara,Harvard,68,73
South Dakota State,Purdue-Fort Wayne,66,100
USC,Oregon,83,62
Southern Utah,IUPUI,54,59
Texas-Rio Grande Valley,UTEP,42,60
Wofford,Navy,70,75
Yale,Bryant,58,69
Rutgers,UConn,49,80
Pitt,Georgetown,70,54
Coppin State,Oklahoma,62,93
Wake Forest,BYU,94,87
Notre Dame,St. John's (NY),65,71
Michigan State,Northwestern,77,66
Tennessee,Kansas,85,92
East Carolina,Clemson,66,79
Ohio State,Minnesota,59,68
Xavier,Virginia,84,70
Butler,Valparaiso,75,62
Akron,Rhode Island,50,79
Albany (NY),Hartford,54,64
Little Rock,Western Kentucky,47,79
Army,Dartmouth,61,54
Bethune-Cookman,Citadel,57,58
Binghamton,Maine,70,62
Boise State,Hawaii,70,58
Bradley,Missouri State,63,57
Bucknell,Ohio,67,85
Cal State Fullerton,UC-Irvine,74,78
Cal State Hayward,San Francisco,40,80
Central Connecticut,LIU-Brooklyn,44,57
Charlotte,Maryland,75,85
Chattanooga,Georgia Southern,74,78
Cleveland State,Detroit,53,44
Colorado State,TCU,67,81
Creighton,Illinois State,64,86
Denver,Louisiana,62,63
DePaul,Providence,54,62
Drexel,Hofstra,63,56
Eastern Illinois,Jacksonville State,78,69
Eastern Kentucky,Tennessee State,63,69
Eastern Michigan,Chicago State,61,79
Florida Gulf Coast,Lipscomb,76,82
Florida International,Troy,62,69
Fordham,Bowling Green State,59,65
George Washington,Longwood,78,80
Georgia Tech,Alabama,77,88
Grambling,Alabama A&M,64,66
Green Bay,UIC,66,61
High Point,Coastal Carolina,69,82
Houston,Mississippi State,65,82
Howard,La Salle,66,81
Idaho,Nevada,78,73
Idaho State,Kansas State,57,83
Indiana,Iowa,60,65
Jackson State,Alabama State,60,66
Jacksonville,ETSU,82,84
James Madison,Towson,57,58
Jarvis Christian,Stephen F. Austin,46,69
Kent State,Hampton,68,43
Lamar,Memphis,75,108
Liberty,Winthrop,57,59
Louisiana Tech,San Jose State,66,61
Loyola (MD),Canisius,86,62
Manhattan,Niagara,74,93
Maryland-Eastern Shore,Nebraska,56,88
MIT,Yale,63,86
McNeese State,Texas A&M,52,57
Mercer,Campbell,57,72
Middle Tennessee,South Alabama,82,67
Milwaukee,Loyola (IL),80,66
Mississippi Valley State,Arkansas-Pine Bluff,52,74
Missouri,Georgia,83,76
Montana State,Montana,59,73
Morehead State,Austin Peay,84,74
New Mexico,UNLV,58,60
New Mexico State,Fresno State,79,66
New Orleans,Arkansas State,56,71
Nicholls State,Ole Miss,41,53
NJIT,Vermont,47,73
UNC Asheville,Charleston Southern,76,65
North Carolina Central,Miami (FL),42,76
UNC Greensboro,Princeton,55,65
NC State,Florida,66,68
UNC Wilmington,George Mason,60,101
North Florida,USC Upstate,64,69
North Texas,Arkansas,75,86
Northeastern State,Tulsa,44,67
Northern Colorado,Weber State,84,88
Northwestern State,Oklahoma State,73,122
Old Dominion,Georgia State,54,55
Penn State,Wisconsin,61,65
Prairie View,Alcorn State,78,55
Quinnipiac,Fairleigh Dickinson,68,72
Radford,Presbyterian,65,55
Rice,Richmond,43,74
Sacred Heart,Monmouth,56,70
Saint Francis (PA),Robert Morris,60,78
St. Joseph's,Ball State,63,55
Sam Houston State,UCF,70,86
Samford,Davidson,55,76
San Diego State,Air Force,61,44
Savannah State,Alabama-Birmingham,37,63
Schreiner,Texas State,57,98
Southeast Missouri State,Tennessee Tech,76,103
Southeastern Louisiana,LSU,61,90
SIU-Edwardsville,Iowa State,55,91
St. Bonaventure,Central Arkansas,68,58
St. Francis (NY),Wagner,78,80
Stetson,Belmont,57,82
Stony Brook,UMBC,69,61
Texas A&M-Corpus Christi,Florida State,48,69
Texas-Arlington,Utah Valley,75,64
Texas Southern,Southern,51,61
Tulane,Auburn,53,78
Union College,Louisiana-Monroe,43,97
Ursinus,Cornell,45,99
Vanderbilt,UMass,78,48
VCU,Delaware,79,81
VMI,Gardner-Webb,96,92
Washington,Washington State,68,48
West Virginia,Seton Hall,92,66
Western Carolina,Furman,68,57
Western Oregon,Pepperdine,67,77
Wichita State,Northern Iowa,54,78
William & Mary,Northeastern,44,60
Wyoming,Utah,67,91
Youngstown State,Wright State,59,60
Boston College,UNC,85,78
Virginia Tech,Duke,44,69
UCLA,Oregon,83,74
Arizona State,California,71,81
Kentucky,Louisville,71,74
Illinois,Michigan,64,74
Arizona,Stanford,60,76
Cal Poly,Long Beach State,57,70
Cal State Bakersfield,Loyola Marymount,69,72
UCSB,UC-Riverside,69,71
Cincinnati,Marquette,50,84
Drake,Southern Illinois,67,60
Eastern Washington,Sacramento State,87,74
Evansville,Indiana State,65,59
Fairfield,Iona,60,64
Marist,Rider,65,76
Portland State,Northern Arizona,92,91
St. Peter's,Siena,52,65
Santa Clara,New Hampshire,54,58
Seattle,Portland,67,71
USC,Oregon State,58,62
Maryland-Eastern Shore,Oklahoma,64,100
Georgetown,Notre Dame,67,73
UC-Davis,Cal State Northridge,81,84
Central Connecticut,Monmouth,47,58
Chicago State,Kansas State,68,99
Colorado,SMU,67,70
Columbia,American,50,62
Drexel,James Madison,60,66
Eastern Illinois,Tennessee Tech,60,67
Eastern Kentucky,Austin Peay,79,82
Florida A&M,Nebraska,56,81
Florida Atlantic,Miami (FL),69,85
Florida Gulf Coast,Belmont,67,79
Georgia State,George Mason,52,58
Grambling,Alabama State,46,60
Green Bay,Loyola (IL),60,62
Hofstra,Northeastern,50,73
Huston-Tillotson,Texas-Rio Grande Valley,84,88
Idaho,Utah State,61,70
Jackson State,Alabama A&M,62,53
Jacksonville,USC Upstate,79,69
Kennesaw State,Campbell,67,77
Kent State,Temple,58,73
Liberty,Presbyterian,66,67
Louisiana Tech,Hawaii,64,65
Loyola (MD),Niagara,70,82
Manhattan,Canisius,59,57
Morehead State,Tennessee State,64,71
Murray State,UT-Martin,71,75
Navy,Elon,66,62
New Mexico State,San Jose State,75,73
UNC Wilmington,VCU,59,88
North Dakota,Texas A&M,62,76
North Florida,ETSU,57,88
Old Dominion,William & Mary,62,50
Prairie View,Southern,72,58
Radford,Coastal Carolina,68,52
Robert Morris,Mount St. Mary's,77,70
Sacred Heart,LIU-Brooklyn,67,74
Southeast Missouri State,Jacksonville State,66,71
Southern-New Orleans,Nicholls State,56,80
Stetson,Lipscomb,76,68
Stony Brook,Binghamton,60,67
Tennessee Wesleyan,North Carolina A&T,47,84
Texas Southern,Alcorn State,81,64
Texas Wesleyan,UTSA,67,98
Towson,Delaware,62,61
Valparaiso,Milwaukee,47,61
VMI,Charleston Southern,93,90
Wagner,Fairleigh Dickinson,78,69
Washington Adventist,Winston-Salem,61,85
Western Kentucky,Mississippi State,67,95
William Carey,Troy,68,80
Wofford,South Carolina,61,78
UConn,West Virginia,61,55
Texas,Arkansas,61,67
Ohio State,Michigan State,58,67
Alabama,Clemson,59,66
Purdue,Penn State,64,67
Villanova,Seton Hall,89,85
Brown,Virginia,50,74
Bucknell,Cornell,64,75
Colgate,North Carolina Central,68,58
Coppin State,Missouri,55,88
Fairfield,Army,59,54
Georgia,Georgia Tech,62,67
Haskell Indian Nations Institute,Central Arkansas,51,110
Holy Cross,UCF,57,70
Houston Baptist,Iowa State,56,64
Illinois State,Bradley,52,56
Lafayette,Penn,70,84
Longwood,Florida,69,95
LSU,Utah,61,91
Miami (OH),Dayton,40,45
Northern Colorado,Texas State,59,82
Northern Iowa,Creighton,69,66
Rhode Island,Toledo,86,77
Savannah State,Oklahoma State,56,83
Siena,Kansas,84,91
Texas A&M-Corpus Christi,Houston,65,85
TCU,Texas Tech,85,80
UTEP,New Mexico,73,60
Western Oregon,BYU,64,85
Davidson,Duke,67,79
College of Charleston,UNC,70,108
DePaul,Syracuse,68,85
Gonzaga,Tennessee,89,79
Harvard,Boston College,82,70
Marquette,Rutgers,81,76
Louisville,South Florida,71,57
Bryant,LIU-Brooklyn,61,76
