Favored,Underdog,Year,Win_Loss_Fav,Win_Loss,Win_Loss_Diff,Tm._Fav,Tm.,Tm._Diff,Opp._Fav,Opp.,Opp._Diff,MP_Fav,MP,MP_Diff,FG_Fav,FG,FG_Diff,FG_opp_Fav,FG_opp,FG_opp_Diff,FGA_Fav,FGA,FGA_Diff,FGA_opp_Fav,FGA_opp,FGA_opp_Diff,FG%_Fav,FG%,FG%_Diff,FG%_opp_Fav,FG%_opp,FG%_opp_Diff,3P_Fav,3P,3P_Diff,3P_opp_Fav,3P_opp,3P_opp_Diff,3PA_Fav,3PA,3PA_Diff,3PA_opp_Fav,3PA_opp,3PA_opp_Diff,3P%_Fav,3P%,3P%_Diff,3P%_opp_Fav,3P%_opp,3P%_opp_Diff,FT_Fav,FT,FT_Diff,FT_opp_Fav,FT_opp,FT_opp_Diff,FTA_Fav,FTA,FTA_Diff,FTA_opp_Fav,FTA_opp,FTA_opp_Diff,FT%_Fav,FT%,FT%_Diff,FT%_opp_Fav,FT%_opp,FT%_opp_Diff,ORB_Fav,ORB,ORB_Diff,ORB_opp_Fav,ORB_opp,ORB_opp_Diff,TRB_Fav,TRB,TRB_Diff,TRB_opp_Fav,TRB_opp,TRB_opp_Diff,AST_Fav,AST,AST_Diff,AST_opp_Fav,AST_opp,AST_opp_Diff,STL_Fav,STL,STL_Diff,STL_opp_Fav,STL_opp,STL_opp_Diff,BLK_Fav,BLK,BLK_Diff,BLK_opp_Fav,BLK_opp,BLK_opp_Diff,TOV_Fav,TOV,TOV_Diff,TOV_opp_Fav,TOV_opp,TOV_opp_Diff,PF_Fav,PF,PF_Diff,PF_opp_Fav,PF_opp,PF_opp_Diff,Label
UNC,Indiana,2016,0.825,0.7714285714285715,0.05357142857142849,82.775,82.6,0.17500000000001137,70.025,69.91428571428571,0.11071428571429465,40.0,40.142857142857146,-0.1428571428571459,30.875,29.17142857142857,1.7035714285714292,24.825,25.857142857142858,-1.0321428571428584,64.0,58.114285714285714,5.885714285714286,59.6,58.2,1.3999999999999986,0.482,0.502,-0.020000000000000018,0.417,0.444,-0.027000000000000024,5.6,9.857142857142858,-4.257142857142858,7.7,6.228571428571429,1.4714285714285715,17.125,23.742857142857144,-6.617857142857144,21.25,18.17142857142857,3.078571428571429,0.327,0.415,-0.08799999999999997,0.362,0.343,0.01899999999999996,15.425,14.4,1.0250000000000004,12.625,11.971428571428572,0.6535714285714285,20.65,19.65714285714286,0.9928571428571402,18.125,17.571428571428573,0.553571428571427,0.747,0.733,0.014000000000000012,0.6970000000000001,0.6809999999999999,0.016000000000000125,14.2,11.82857142857143,2.37142857142857,11.025,10.17142857142857,0.8535714285714295,40.6,36.8,3.8000000000000043,32.05,30.285714285714285,1.7642857142857125,17.7,16.0,1.6999999999999993,10.85,12.085714285714285,-1.2357142857142858,6.725,6.828571428571428,-0.10357142857142865,5.625,6.142857142857143,-0.5178571428571432,4.425,3.914285714285714,0.5107142857142857,3.05,3.0285714285714285,0.021428571428571352,10.775,13.542857142857143,-2.7678571428571423,12.75,13.085714285714285,-0.3357142857142854,17.95,18.485714285714284,-0.5357142857142847,18.3,19.085714285714285,-0.7857142857142847,0
Villanova,UNC,2016,0.875,0.825,0.050000000000000044,77.95,82.775,-4.825000000000003,63.575,70.025,-6.450000000000003,40.125,40.0,0.125,27.15,30.875,-3.7250000000000014,22.65,24.825,-2.1750000000000007,56.175,64.0,-7.825000000000003,56.175,59.6,-3.4250000000000043,0.483,0.482,0.0010000000000000009,0.403,0.417,-0.013999999999999957,8.675,5.6,3.075000000000001,7.125,7.7,-0.5750000000000002,23.975,17.125,6.850000000000001,21.0,21.25,-0.25,0.362,0.327,0.034999999999999976,0.339,0.362,-0.022999999999999965,14.975,15.425,-0.45000000000000107,11.15,12.625,-1.4749999999999996,19.15,20.65,-1.5,16.85,18.125,-1.2749999999999986,0.782,0.747,0.03500000000000003,0.662,0.6970000000000001,-0.03500000000000003,8.775,14.2,-5.424999999999999,10.45,11.025,-0.5750000000000011,34.625,40.6,-5.975000000000001,33.05,32.05,1.0,15.925,17.7,-1.7749999999999986,12.75,10.85,1.9000000000000004,7.05,6.725,0.3250000000000002,5.8,5.625,0.17499999999999982,3.4,4.425,-1.025,2.175,3.05,-0.875,11.0,10.775,0.22499999999999964,13.8,12.75,1.0500000000000007,17.025,17.95,-0.9250000000000007,18.925,18.3,0.625,0
UNC,Notre Dame,2016,0.825,0.6666666666666666,0.15833333333333333,82.775,75.11111111111111,7.663888888888891,70.025,70.58333333333333,-0.5583333333333229,40.0,40.138888888888886,-0.13888888888888573,30.875,27.0,3.875,24.825,25.833333333333332,-1.0083333333333329,64.0,56.72222222222222,7.277777777777779,59.6,59.833333333333336,-0.23333333333333428,0.482,0.476,0.006000000000000005,0.417,0.4320000000000001,-0.015000000000000124,5.6,7.277777777777778,-1.677777777777778,7.7,7.611111111111111,0.08888888888888946,17.125,19.444444444444443,-2.319444444444443,21.25,20.61111111111111,0.6388888888888893,0.327,0.374,-0.046999999999999986,0.362,0.369,-0.007000000000000006,15.425,13.833333333333334,1.5916666666666668,12.625,11.305555555555555,1.3194444444444446,20.65,18.63888888888889,2.0111111111111093,18.125,15.527777777777779,2.5972222222222214,0.747,0.742,0.0050000000000000044,0.6970000000000001,0.728,-0.030999999999999917,14.2,10.583333333333334,3.6166666666666654,11.025,11.38888888888889,-0.36388888888888893,40.6,35.138888888888886,5.461111111111116,32.05,33.611111111111114,-1.5611111111111171,17.7,13.333333333333334,4.366666666666665,10.85,13.694444444444445,-2.844444444444445,6.725,5.472222222222222,1.2527777777777773,5.625,5.388888888888889,0.23611111111111072,4.425,3.9722222222222223,0.4527777777777775,3.05,3.0555555555555554,-0.005555555555555536,10.775,9.972222222222221,0.8027777777777789,12.75,9.61111111111111,3.1388888888888893,17.95,15.11111111111111,2.8388888888888886,18.3,17.083333333333332,1.2166666666666686,0
Virginia,Hampton,2016,0.7837837837837838,0.65625,0.12753378378378377,70.97297297297297,73.84375,-2.8707770270270316,60.054054054054056,74.0625,-14.008445945945944,40.13513513513514,40.78125,-0.6461148648648631,26.054054054054053,25.3125,0.7415540540540526,21.0,25.8125,-4.8125,53.08108108108108,61.46875,-8.38766891891892,49.972972972972975,60.4375,-10.464527027027025,0.491,0.412,0.07900000000000001,0.42,0.4270000000000001,-0.007000000000000117,6.054054054054054,6.4375,-0.3834459459459456,6.351351351351352,6.71875,-0.36739864864864824,15.054054054054054,21.1875,-6.133445945945946,18.2972972972973,20.03125,-1.7339527027027017,0.402,0.304,0.09800000000000003,0.34700000000000003,0.335,0.01200000000000001,12.81081081081081,16.78125,-3.9704391891891895,11.702702702702704,15.71875,-4.0160472972972965,17.027027027027028,25.46875,-8.441722972972972,16.675675675675677,21.75,-5.074324324324323,0.752,0.659,0.09299999999999997,0.7020000000000001,0.723,-0.020999999999999908,8.72972972972973,13.96875,-5.23902027027027,7.756756756756757,10.125,-2.368243243243243,32.13513513513514,41.3125,-9.177364864864863,28.2972972972973,36.53125,-8.233952702702702,14.891891891891891,11.90625,2.985641891891891,10.0,10.84375,-0.84375,5.378378378378378,5.28125,0.09712837837837807,5.378378378378378,5.71875,-0.34037162162162193,3.2162162162162162,3.65625,-0.44003378378378377,2.2432432432432434,4.15625,-1.9130067567567566,9.324324324324325,13.75,-4.425675675675675,11.567567567567568,12.28125,-0.7136824324324316,16.10810810810811,20.28125,-4.173141891891891,16.675675675675677,21.5,-4.824324324324323,0
Virginia,Butler,2016,0.7837837837837838,0.6666666666666666,0.11711711711711714,70.97297297297297,79.93939393939394,-8.96642096642097,60.054054054054056,71.03030303030303,-10.976248976248975,40.13513513513514,40.15151515151515,-0.016380016380011853,26.054054054054053,27.818181818181817,-1.764127764127764,21.0,24.78787878787879,-3.787878787878789,53.08108108108108,59.666666666666664,-6.585585585585584,49.972972972972975,56.93939393939394,-6.966420966420962,0.491,0.466,0.024999999999999967,0.42,0.435,-0.015000000000000013,6.054054054054054,7.151515151515151,-1.097461097461097,6.351351351351352,7.0,-0.6486486486486482,15.054054054054054,18.21212121212121,-3.1580671580671567,18.2972972972973,20.696969696969695,-2.399672399672397,0.402,0.393,0.009000000000000008,0.34700000000000003,0.338,0.009000000000000008,12.81081081081081,17.151515151515152,-4.340704340704342,11.702702702702704,14.454545454545455,-2.7518427518427515,17.027027027027028,23.454545454545453,-6.427518427518425,16.675675675675677,20.363636363636363,-3.687960687960686,0.752,0.731,0.02100000000000002,0.7020000000000001,0.71,-0.007999999999999896,8.72972972972973,11.090909090909092,-2.361179361179362,7.756756756756757,9.363636363636363,-1.6068796068796063,32.13513513513514,36.0,-3.864864864864863,28.2972972972973,32.78787878787879,-4.490581490581491,14.891891891891891,14.181818181818182,0.7100737100737096,10.0,12.545454545454545,-2.545454545454545,5.378378378378378,6.878787878787879,-1.5004095004095008,5.378378378378378,4.606060606060606,0.7723177723177717,3.2162162162162162,3.242424242424242,-0.02620802620802598,2.2432432432432434,4.393939393939394,-2.15069615069615,9.324324324324325,10.151515151515152,-0.8271908271908277,11.567567567567568,13.090909090909092,-1.5233415233415233,16.10810810810811,19.575757575757574,-3.4676494676494656,16.675675675675677,20.303030303030305,-3.6273546273546273,0
Virginia,Syracuse,2016,0.7837837837837838,0.6216216216216216,0.16216216216216217,70.97297297297297,69.97297297297297,1.0,60.054054054054056,65.10810810810811,-5.054054054054056,40.13513513513514,40.4054054054054,-0.2702702702702666,26.054054054054053,23.89189189189189,2.1621621621621614,21.0,23.7027027027027,-2.7027027027027017,53.08108108108108,56.21621621621622,-3.135135135135137,49.972972972972975,57.486486486486484,-7.513513513513509,0.491,0.425,0.066,0.42,0.412,0.008000000000000007,6.054054054054054,8.513513513513514,-2.4594594594594597,6.351351351351352,7.0,-0.6486486486486482,15.054054054054054,23.675675675675677,-8.621621621621623,18.2972972972973,22.83783783783784,-4.54054054054054,0.402,0.36,0.04200000000000004,0.34700000000000003,0.307,0.040000000000000036,12.81081081081081,13.675675675675675,-0.8648648648648649,11.702702702702704,10.702702702702704,1.0,17.027027027027028,19.89189189189189,-2.864864864864863,16.675675675675677,16.08108108108108,0.5945945945945965,0.752,0.688,0.06400000000000006,0.7020000000000001,0.6659999999999999,0.03600000000000014,8.72972972972973,12.027027027027026,-3.2972972972972965,7.756756756756757,12.72972972972973,-4.972972972972973,32.13513513513514,35.648648648648646,-3.5135135135135087,28.2972972972973,36.67567567567568,-8.378378378378379,14.891891891891891,13.324324324324325,1.5675675675675667,10.0,15.405405405405405,-5.405405405405405,5.378378378378378,8.108108108108109,-2.7297297297297307,5.378378378378378,6.27027027027027,-0.8918918918918921,3.2162162162162162,4.378378378378378,-1.1621621621621618,2.2432432432432434,3.0,-0.7567567567567566,9.324324324324325,11.891891891891891,-2.5675675675675667,11.567567567567568,13.27027027027027,-1.7027027027027017,16.10810810810811,16.16216216216216,-0.054054054054052614,16.675675675675677,17.486486486486488,-0.8108108108108105,1
Virginia,Iowa State,2016,0.7837837837837838,0.6571428571428571,0.12664092664092663,70.97297297297297,81.77142857142857,-10.798455598455604,60.054054054054056,75.0,-14.945945945945944,40.13513513513514,40.42857142857143,-0.29343629343629374,26.054054054054053,31.057142857142857,-5.003088803088804,21.0,28.17142857142857,-7.171428571428571,53.08108108108108,61.68571428571428,-8.604633204633203,49.972972972972975,64.28571428571429,-14.312741312741316,0.491,0.503,-0.01200000000000001,0.42,0.438,-0.018000000000000016,6.054054054054054,8.371428571428572,-2.3173745173745175,6.351351351351352,7.6571428571428575,-1.3057915057915057,15.054054054054054,21.65714285714286,-6.603088803088804,18.2972972972973,22.857142857142858,-4.559845559845559,0.402,0.387,0.015000000000000013,0.34700000000000003,0.335,0.01200000000000001,12.81081081081081,11.285714285714286,1.525096525096524,11.702702702702704,11.0,0.7027027027027035,17.027027027027028,16.085714285714285,0.9413127413127427,16.675675675675677,16.0,0.6756756756756772,0.752,0.7020000000000001,0.04999999999999993,0.7020000000000001,0.688,0.014000000000000123,8.72972972972973,8.685714285714285,0.04401544401544477,7.756756756756757,11.457142857142857,-3.7003861003861003,32.13513513513514,35.542857142857144,-3.4077220077220076,28.2972972972973,36.02857142857143,-7.731274131274134,14.891891891891891,16.485714285714284,-1.5938223938223928,10.0,14.257142857142858,-4.257142857142858,5.378378378378378,6.228571428571429,-0.8501930501930506,5.378378378378378,5.542857142857143,-0.16447876447876464,3.2162162162162162,4.057142857142857,-0.8409266409266407,2.2432432432432434,2.857142857142857,-0.6138996138996138,9.324324324324325,11.371428571428572,-2.0471042471042473,11.567567567567568,12.142857142857142,-0.5752895752895739,16.10810810810811,15.485714285714286,0.622393822393823,16.675675675675677,15.8,0.8756756756756765,0
Miami (FL),Buffalo,2016,0.7714285714285715,0.5714285714285714,0.20000000000000007,75.22857142857143,77.4,-2.171428571428578,67.4,75.25714285714285,-7.857142857142847,40.142857142857146,40.285714285714285,-0.1428571428571388,25.914285714285715,26.142857142857142,-0.22857142857142776,24.714285714285715,25.885714285714286,-1.1714285714285708,54.142857142857146,59.885714285714286,-5.74285714285714,57.371428571428574,59.94285714285714,-2.5714285714285694,0.479,0.4370000000000001,0.04199999999999987,0.431,0.4320000000000001,-0.001000000000000112,6.885714285714286,7.514285714285714,-0.6285714285714281,6.0,7.314285714285714,-1.314285714285714,18.37142857142857,22.17142857142857,-3.8000000000000007,17.457142857142856,21.571428571428573,-4.114285714285717,0.375,0.339,0.035999999999999976,0.344,0.339,0.004999999999999949,16.514285714285716,17.6,-1.0857142857142854,11.971428571428572,16.17142857142857,-4.199999999999999,22.057142857142857,24.771428571428572,-2.7142857142857153,16.685714285714287,22.571428571428573,-5.885714285714286,0.7490000000000001,0.71,0.039000000000000146,0.7170000000000001,0.716,0.001000000000000112,9.428571428571429,12.142857142857142,-2.7142857142857135,10.2,10.8,-0.6000000000000014,34.48571428571429,38.94285714285714,-4.4571428571428555,32.25714285714286,36.371428571428574,-4.114285714285714,12.514285714285714,12.6,-0.08571428571428541,11.371428571428572,13.085714285714285,-1.7142857142857135,6.142857142857143,6.857142857142857,-0.7142857142857135,5.285714285714286,5.628571428571429,-0.3428571428571434,3.6285714285714286,3.5428571428571427,0.08571428571428585,2.4857142857142858,3.342857142857143,-0.8571428571428572,10.942857142857143,13.571428571428571,-2.628571428571428,11.542857142857143,13.257142857142858,-1.7142857142857153,16.6,21.37142857142857,-4.771428571428569,19.02857142857143,20.571428571428573,-1.5428571428571445,0
Wichita State,Miami (FL),2016,0.7428571428571429,0.7714285714285715,-0.02857142857142858,72.42857142857143,75.22857142857143,-2.799999999999997,59.02857142857143,67.4,-8.371428571428574,40.285714285714285,40.142857142857146,0.1428571428571388,24.771428571428572,25.914285714285715,-1.1428571428571423,18.82857142857143,24.714285714285715,-5.885714285714286,57.8,54.142857142857146,3.6571428571428513,48.714285714285715,57.371428571428574,-8.657142857142858,0.429,0.479,-0.04999999999999999,0.387,0.431,-0.043999999999999984,7.142857142857143,6.885714285714286,0.2571428571428571,5.8,6.0,-0.20000000000000018,22.02857142857143,18.37142857142857,3.6571428571428584,17.885714285714286,17.457142857142856,0.4285714285714306,0.324,0.375,-0.05099999999999999,0.324,0.344,-0.019999999999999962,15.742857142857142,16.514285714285716,-0.771428571428574,15.571428571428571,11.971428571428572,3.5999999999999996,21.942857142857143,22.057142857142857,-0.11428571428571388,21.97142857142857,16.685714285714287,5.285714285714285,0.7170000000000001,0.7490000000000001,-0.03200000000000003,0.7090000000000001,0.7170000000000001,-0.008000000000000007,11.628571428571428,9.428571428571429,2.1999999999999993,7.885714285714286,10.2,-2.314285714285713,37.285714285714285,34.48571428571429,2.799999999999997,32.97142857142857,32.25714285714286,0.7142857142857082,13.971428571428572,12.514285714285714,1.4571428571428573,9.0,11.371428571428572,-2.371428571428572,7.285714285714286,6.142857142857143,1.1428571428571423,4.6571428571428575,5.285714285714286,-0.6285714285714281,3.5714285714285716,3.6285714285714286,-0.05714285714285694,3.0285714285714285,2.4857142857142858,0.5428571428571427,9.885714285714286,10.942857142857143,-1.057142857142857,15.4,11.542857142857143,3.8571428571428577,20.142857142857142,16.6,3.542857142857141,20.428571428571427,19.02857142857143,1.3999999999999986,1
Utah,Fresno State,2016,0.75,0.7142857142857143,0.0357142857142857,77.16666666666667,75.14285714285714,2.0238095238095326,69.5,70.71428571428571,-1.2142857142857082,40.55555555555556,40.57142857142857,-0.015873015873012264,27.13888888888889,26.457142857142856,0.6817460317460338,25.916666666666668,23.2,2.7166666666666686,55.55555555555556,60.74285714285714,-5.187301587301583,61.833333333333336,55.114285714285714,6.719047619047622,0.489,0.436,0.05299999999999999,0.419,0.421,-0.0020000000000000018,7.583333333333333,6.257142857142857,1.326190476190476,7.472222222222222,7.2,0.27222222222222214,20.72222222222222,18.228571428571428,2.4936507936507937,20.166666666666668,21.742857142857144,-1.576190476190476,0.366,0.343,0.022999999999999965,0.371,0.331,0.03999999999999998,15.305555555555555,15.971428571428572,-0.6658730158730162,10.194444444444445,17.114285714285714,-6.919841269841269,21.22222222222222,23.0,-1.7777777777777786,14.055555555555555,24.542857142857144,-10.48730158730159,0.721,0.6940000000000001,0.026999999999999913,0.725,0.6970000000000001,0.027999999999999914,9.63888888888889,11.685714285714285,-2.0468253968253958,10.305555555555555,10.514285714285714,-0.20873015873015888,37.083333333333336,36.94285714285714,0.14047619047619264,32.583333333333336,36.42857142857143,-3.845238095238095,15.472222222222221,13.314285714285715,2.1579365079365065,10.972222222222221,12.285714285714286,-1.313492063492065,5.527777777777778,8.428571428571429,-2.900793650793651,6.611111111111111,4.6,2.011111111111111,4.138888888888889,3.942857142857143,0.19603174603174622,3.5833333333333335,3.085714285714286,0.4976190476190476,12.527777777777779,10.8,1.7277777777777779,10.5,15.114285714285714,-4.614285714285714,15.25,21.82857142857143,-6.578571428571429,19.75,20.0,-0.25,0
Gonzaga,Utah,2016,0.7777777777777778,0.75,0.02777777777777779,78.88888888888889,77.16666666666667,1.7222222222222143,65.55555555555556,69.5,-3.944444444444443,40.138888888888886,40.55555555555556,-0.4166666666666714,28.083333333333332,27.13888888888889,0.9444444444444429,23.86111111111111,25.916666666666668,-2.055555555555557,57.80555555555556,55.55555555555556,2.25,60.19444444444444,61.833333333333336,-1.6388888888888928,0.486,0.489,-0.0030000000000000027,0.396,0.419,-0.022999999999999965,7.805555555555555,7.583333333333333,0.22222222222222232,5.944444444444445,7.472222222222222,-1.5277777777777777,20.5,20.72222222222222,-0.22222222222222143,19.916666666666668,20.166666666666668,-0.25,0.381,0.366,0.015000000000000013,0.298,0.371,-0.07300000000000001,14.916666666666666,15.305555555555555,-0.3888888888888893,11.88888888888889,10.194444444444445,1.6944444444444446,19.666666666666668,21.22222222222222,-1.5555555555555536,16.944444444444443,14.055555555555555,2.8888888888888875,0.758,0.721,0.03700000000000003,0.7020000000000001,0.725,-0.02299999999999991,10.61111111111111,9.63888888888889,0.9722222222222214,9.972222222222221,10.305555555555555,-0.3333333333333339,39.611111111111114,37.083333333333336,2.5277777777777786,32.19444444444444,32.583333333333336,-0.38888888888889284,13.916666666666666,15.472222222222221,-1.5555555555555554,10.277777777777779,10.972222222222221,-0.6944444444444429,5.111111111111111,5.527777777777778,-0.41666666666666696,5.833333333333333,6.611111111111111,-0.7777777777777777,3.0833333333333335,4.138888888888889,-1.0555555555555558,2.9722222222222223,3.5833333333333335,-0.6111111111111112,11.61111111111111,12.527777777777779,-0.9166666666666679,10.277777777777779,10.5,-0.22222222222222143,17.305555555555557,15.25,2.055555555555557,19.47222222222222,19.75,-0.27777777777777857,0
Iowa State,Iona,2016,0.6571428571428571,0.6666666666666666,-0.00952380952380949,81.77142857142857,79.63636363636364,2.135064935064932,75.0,74.27272727272727,0.7272727272727337,40.42857142857143,40.15151515151515,0.2770562770562819,31.057142857142857,27.848484848484848,3.208658008658009,28.17142857142857,25.575757575757574,2.5956709956709965,61.68571428571428,60.93939393939394,0.7463203463203456,64.28571428571429,60.39393939393939,3.891774891774901,0.503,0.457,0.045999999999999985,0.438,0.423,0.015000000000000013,8.371428571428572,9.909090909090908,-1.5376623376623364,7.6571428571428575,7.787878787878788,-0.1307359307359306,21.65714285714286,26.78787878787879,-5.130735930735931,22.857142857142858,21.757575757575758,1.0995670995670999,0.387,0.37,0.017000000000000015,0.335,0.358,-0.022999999999999965,11.285714285714286,14.030303030303031,-2.7445887445887447,11.0,15.333333333333334,-4.333333333333334,16.085714285714285,19.727272727272727,-3.641558441558441,16.0,21.939393939393938,-5.939393939393938,0.7020000000000001,0.711,-0.008999999999999897,0.688,0.6990000000000001,-0.01100000000000012,8.685714285714285,10.545454545454545,-1.85974025974026,11.457142857142857,11.818181818181818,-0.36103896103896105,35.542857142857144,36.90909090909091,-1.366233766233762,36.02857142857143,37.39393939393939,-1.365367965367959,16.485714285714284,16.696969696969695,-0.21125541125541147,14.257142857142858,13.666666666666666,0.5904761904761919,6.228571428571429,7.515151515151516,-1.286580086580087,5.542857142857143,5.848484848484849,-0.3056277056277059,4.057142857142857,4.090909090909091,-0.03376623376623389,2.857142857142857,2.9393939393939394,-0.08225108225108224,11.371428571428572,12.787878787878787,-1.4164502164502153,12.142857142857142,13.93939393939394,-1.796536796536797,15.485714285714286,19.454545454545453,-3.9688311688311675,15.8,18.363636363636363,-2.5636363636363626,0
Iowa State,Little Rock,2016,0.6944444444444444,0.7575757575757576,-0.06313131313131315,81.77142857142857,71.05714285714286,10.714285714285708,75.0,60.82857142857143,14.17142857142857,40.42857142857143,40.42857142857143,0.0,31.057142857142857,25.314285714285713,5.742857142857144,28.17142857142857,20.571428571428573,7.599999999999998,61.68571428571428,55.94285714285714,5.74285714285714,64.28571428571429,52.142857142857146,12.142857142857146,0.503,0.453,0.04999999999999999,0.438,0.395,0.04299999999999998,8.371428571428572,7.6,0.7714285714285722,7.6571428571428575,6.457142857142857,1.2000000000000002,21.65714285714286,19.8,1.8571428571428577,22.857142857142858,20.6,2.2571428571428562,0.387,0.384,0.0030000000000000027,0.335,0.313,0.02200000000000002,11.285714285714286,12.82857142857143,-1.5428571428571427,11.0,13.228571428571428,-2.2285714285714278,16.085714285714285,17.6,-1.514285714285716,16.0,19.34285714285714,-3.3428571428571416,0.7020000000000001,0.7290000000000001,-0.027000000000000024,0.688,0.684,0.0039999999999998925,8.685714285714285,9.0,-0.31428571428571495,11.457142857142857,10.085714285714285,1.3714285714285719,35.542857142857144,34.142857142857146,1.3999999999999986,36.02857142857143,34.0,2.028571428571432,16.485714285714284,12.885714285714286,3.599999999999998,14.257142857142858,10.771428571428572,3.4857142857142858,6.228571428571429,6.571428571428571,-0.3428571428571425,5.542857142857143,4.0,1.5428571428571427,4.057142857142857,3.0285714285714285,1.0285714285714285,2.857142857142857,2.742857142857143,0.11428571428571432,11.371428571428572,10.142857142857142,1.2285714285714295,12.142857142857142,13.885714285714286,-1.7428571428571438,15.485714285714286,18.285714285714285,-2.799999999999999,15.8,17.4,-1.5999999999999979,0
Duke,UNC Wilmington,2016,0.6944444444444444,0.7666666666666667,-0.0722222222222223,81.11111111111111,79.39393939393939,1.7171717171717233,72.47222222222223,72.0909090909091,0.38131313131313505,40.27777777777778,40.45454545454545,-0.1767676767676747,27.305555555555557,28.12121212121212,-0.815656565656564,27.72222222222222,22.96969696969697,4.752525252525253,59.333333333333336,61.78787878787879,-2.4545454545454533,62.333333333333336,54.60606060606061,7.727272727272727,0.46,0.455,0.0050000000000000044,0.445,0.421,0.02400000000000002,9.11111111111111,6.96969696969697,2.141414141414141,6.277777777777778,5.303030303030303,0.9747474747474749,23.63888888888889,20.515151515151516,3.1237373737373737,18.47222222222222,15.818181818181818,2.654040404040403,0.385,0.34,0.044999999999999984,0.34,0.335,0.0050000000000000044,17.38888888888889,16.181818181818183,1.2070707070707059,10.75,20.848484848484848,-10.098484848484848,24.055555555555557,23.03030303030303,1.025252525252526,15.777777777777779,29.575757575757574,-13.797979797979796,0.723,0.703,0.020000000000000018,0.6809999999999999,0.705,-0.02400000000000002,11.833333333333334,12.030303030303031,-0.19696969696969724,12.666666666666666,11.333333333333334,1.3333333333333321,36.0,37.484848484848484,-1.4848484848484844,36.72222222222222,36.666666666666664,0.055555555555557135,13.277777777777779,13.272727272727273,0.005050505050505194,14.527777777777779,10.424242424242424,4.103535353535355,6.277777777777778,7.454545454545454,-1.1767676767676765,4.527777777777778,4.9393939393939394,-0.41161616161616177,4.277777777777778,4.333333333333333,-0.05555555555555536,3.5,3.272727272727273,0.22727272727272707,9.833333333333334,11.333333333333334,-1.5,11.86111111111111,14.93939393939394,-3.0782828282828287,16.75,24.03030303030303,-7.280303030303031,21.13888888888889,20.09090909090909,1.0479797979797993,0
Duke,Yale,2016,0.75,0.7878787878787878,-0.037878787878787845,81.11111111111111,74.93333333333334,6.177777777777777,72.47222222222223,63.8,8.672222222222231,40.27777777777778,40.166666666666664,0.11111111111111427,27.305555555555557,26.5,0.8055555555555571,27.72222222222222,22.6,5.12222222222222,59.333333333333336,56.43333333333333,2.9000000000000057,62.333333333333336,55.13333333333333,7.200000000000003,0.46,0.47,-0.009999999999999953,0.445,0.41,0.03500000000000003,9.11111111111111,6.333333333333333,2.7777777777777777,6.277777777777778,6.1,0.17777777777777803,23.63888888888889,17.433333333333334,6.205555555555556,18.47222222222222,18.8,-0.3277777777777793,0.385,0.363,0.02200000000000002,0.34,0.324,0.016000000000000014,17.38888888888889,15.6,1.7888888888888896,10.75,12.5,-1.75,24.055555555555557,23.3,0.7555555555555564,15.777777777777779,17.9,-2.12222222222222,0.723,0.67,0.052999999999999936,0.6809999999999999,0.698,-0.017000000000000015,11.833333333333334,13.566666666666666,-1.7333333333333325,12.666666666666666,8.533333333333333,4.133333333333333,36.0,40.266666666666666,-4.266666666666666,36.72222222222222,29.366666666666667,7.355555555555554,13.277777777777779,15.066666666666666,-1.7888888888888879,14.527777777777779,11.3,3.227777777777778,6.277777777777778,5.666666666666667,0.6111111111111107,4.527777777777778,6.733333333333333,-2.2055555555555557,4.277777777777778,4.566666666666666,-0.28888888888888875,3.5,3.566666666666667,-0.06666666666666687,9.833333333333334,13.266666666666667,-3.4333333333333336,11.86111111111111,12.133333333333333,-0.27222222222222214,16.75,17.666666666666668,-0.9166666666666679,21.13888888888889,21.366666666666667,-0.22777777777777786,0
